text,isBot,score_tag,agreement,subjectivity,confidence,irony,joy,surprise,fear,sadness,anger,urlsCount,mentionsCount,isRetweet,wordsCount
USA is better than Brazil. Let's go Weidman!,0,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.3694875240325928,0.3406746983528137,0.14248044788837433,0.09980344027280807,0.04755384847521782,0,0,0,8
@Hibarinrinrin hasta las 8 :3,0,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.5301603674888611,0.3386724889278412,0.07866036891937256,0.03987492620944977,0.012631816789507866,0,1,0,5
@WELOVETURRISI did you catch up on TWD? I need support! That was a painful ep!,0,N,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.34924474358558655,0.24495774507522583,0.16932174563407898,0.16061674058437347,0.07585907727479935,0,1,0,15
I would like to wish my good friend @ClayEdwardM a Happy Birthday ,0,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.4429294764995575,0.21775682270526886,0.16523224115371704,0.09208027273416519,0.08200118690729141,0,1,0,12
I'm always pickin up what I can't put down,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.5152449607849121,0.17771047353744507,0.1758991926908493,0.08022879809141159,0.05091655254364014,0,0,0,9
@CourtneyB322 Mexico?? Jealous...,0,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.4219386577606201,0.26519012451171875,0.13749665021896362,0.12113144993782043,0.054243139922618866,0,1,0,3
RT @WeLoveRobDyrdek: Greatest roast of all time ,0,P+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.6880451440811157,0.13833396136760712,0.08051414042711258,0.05792946368455887,0.03517727926373482,0,1,1,7
@shahid_siddiqui Ask your lord Modi to do this.,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.40369683504104614,0.2681690454483032,0.16800826787948608,0.10944510996341705,0.050680723041296005,0,1,0,8
At 22 I want to play dress-up. Amma is amused. I'm confused.,0,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.4722074866294861,0.24289169907569885,0.19215764105319977,0.0812077447772026,0.011535393074154854,0,0,0,12
@Peddie_Rehema Dude doh mean a dude .,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.35484442114830017,0.30854296684265137,0.16783830523490906,0.08967973291873932,0.07909457385540009,0,1,0,7
I haven't seen the pool alcove area much - it looks really good watery wall murals and nice lighting #bbcan3 http://t.co/QEGOGKpilo,0,N+,AGREEMENT,SUBJECTIVE,90,NONIRONIC,0.5132087469100952,0.23777613043785095,0.12537789344787598,0.08983144164085388,0.03380583971738815,1,0,0,21
@JonathanNowison Bro idk?,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.34129661321640015,0.29312437772750854,0.14047862589359283,0.13390518724918365,0.09119519591331482,0,1,0,3
so sleepless ,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.24283260107040405,0.20790471136569977,0.20202672481536865,0.192946195602417,0.15428975224494934,0,0,0,2
@gmanetwork Hello GMA! I really find you so much updated of the latest K-dramas! and I really love it! Fighting GMA!!! &lt;3,0,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.6554852724075317,0.17720800638198853,0.07516668736934662,0.05044876039028168,0.041691213846206665,0,1,0,22
@chels_brooke_15 http://t.co/BSbtx8s2OE,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.38249027729034424,0.379114031791687,0.20968833565711975,0.025577742606401443,0.0031296182423830032,1,1,0,2
@DinkyIcarus np!! I really hope they leave you and Doffy alone when you decide to come back ;v;,0,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.4702851474285126,0.22163555026054382,0.13322755694389343,0.10143453627824783,0.07341717183589935,0,1,0,18
@JayTheCorruptor nah PRS is where it's at,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.3182072937488556,0.23017531633377075,0.2298995405435562,0.11938601732254028,0.10233180224895477,0,1,0,7
@splashofjase miss you more!! (No joke) &gt;&gt;:)&lt;&lt;,0,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.5544822216033936,0.2679908871650696,0.07666560262441635,0.07396464794874191,0.026896566152572632,0,1,0,7
@_BB3_ Brady am I bothering you bc I literally can't sit still no you're fine ok that's what I thought,0,N,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.3413742184638977,0.32940322160720825,0.1611989140510559,0.15292635560035706,0.015097329393029213,0,1,0,20
@_reallyrieL yes,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.306273877620697,0.22664330899715424,0.1827099323272705,0.1485406458377838,0.13583222031593323,0,1,0,2
Waaay out of hand..,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.28978216648101807,0.28096944093704224,0.21993809938430786,0.1431991159915924,0.06611119210720062,0,0,0,4
@PhotoNikki I want to move on but @notwitremily and I were looking at the same image on my phone in my hand &amp; answered differently.,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.4848223924636841,0.20232781767845154,0.13376230001449585,0.1100689247250557,0.06901851296424866,0,2,0,25
@_Doofus_ 1.5 in dat hoe,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.432486891746521,0.29945969581604004,0.13248151540756226,0.07678230851888657,0.058789610862731934,0,1,0,5
SORRY YET? #NYC2Baltimore https://t.co/8bc0Isgpmv,0,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.43576580286026,0.38127511739730835,0.14687898755073547,0.02965405024588108,0.006426059640944004,1,0,0,4
@dennielle5SOS @1DsUniverse huhuhu daddy direction,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.48066216707229614,0.22197480499744415,0.17001906037330627,0.08797672390937805,0.03936724364757538,0,2,0,5
I'm literally about to crash rn,0,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.4003753960132599,0.2455395609140396,0.2128954976797104,0.11810137331485748,0.023088105022907257,0,0,0,6
@thejoshspurlock are you still down to pick me up? If not I can arrange for someone else.,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.4306914806365967,0.3521946668624878,0.13404424488544464,0.0685536116361618,0.01451602578163147,0,1,0,17
@TheSpiderMatic good stopping there pal ,0,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.3088315725326538,0.2030549943447113,0.20256826281547546,0.1464630514383316,0.13908208906650543,0,1,0,5
remember that crazy Drake song that said,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.5217357873916626,0.2545383870601654,0.11026579141616821,0.06423696875572205,0.049223050475120544,0,0,0,7
I think I want to talk my lover into taking me to bass pro the movies and bww ,0,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.4423190951347351,0.2053009271621704,0.17894935607910156,0.15230399370193481,0.021126598119735718,0,0,0,18
@SarahSallam #sleep #theeverelusivemistress,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.2825738787651062,0.21984273195266724,0.20396509766578674,0.1556846797466278,0.137933611869812,0,1,0,3
I absolutely hate it when people eat really loudly... @shannon_tobbell,0,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.8555372953414917,0.09715835750102997,0.022496052086353302,0.015218505635857582,0.00958977546542883,0,1,0,10
@olitorres10 crack tu eres,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.277797132730484,0.2115311324596405,0.1757282167673111,0.17086374759674072,0.16407978534698486,0,1,0,4
ewan ko ang ang gulo ng buhaaaay ko paki-explain nga kung bakit @bernardokath,0,N+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.4158919155597687,0.33867162466049194,0.13196389377117157,0.1051412895321846,0.008331256918609142,0,1,0,13
@YourselfSo miss you more love. sorry been sick,0,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.7117496728897095,0.22087131440639496,0.03414180874824524,0.02378309890627861,0.009454158134758472,0,1,0,8
RT @clutchfans: Sure Dirk will be 37. Aminu Tyson Monta &amp; Rondo all free agents. No 1st round pick in 2016. But.. http://t.co/2EQ3OiAsji,0,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.4618383049964905,0.3619474768638611,0.10397332906723022,0.05987601727247238,0.01236487366259098,1,1,1,23
[Music News Para Ti] RA News: Daedelus leads The Light Brigade http://t.co/UB0zwFFZFG,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.5288547277450562,0.24816077947616577,0.12217333912849426,0.09802793711423874,0.0027832360938191414,1,0,0,12
I'm not saying violence is not the answer. I'm saying you must educate yourself so you can remove the your blindfold and learn how to swing.,0,P,AGREEMENT,OBJECTIVE,92,NONIRONIC,0.8206052184104919,0.11248516291379929,0.052583422511816025,0.007514098659157753,0.006812106817960739,0,0,0,26
@MSTikRabbit @SETIInstitute Says who? For how long? Animals kill each other all the time with little regard for sentiment.,0,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.5776346325874329,0.15710806846618652,0.13880562782287598,0.07275249809026718,0.05369918420910835,0,2,0,19
أحب الأرق يوم يكون له معنى مفرح,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.2216971516609192,0.21597391366958618,0.20930799841880798,0.1898932158946991,0.16312775015830994,0,0,0,7
嘗試站立辦公，半小時就開始流汗,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.2216971516609192,0.21597391366958618,0.20930799841880798,0.1898932158946991,0.16312775015830994,0,0,0,1
@HashtagNeon i have it on my laptop streaming through to my soundbar it's dope my ceiling is practically moving from the bass lol,0,NONE,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.3861454725265503,0.19778215885162354,0.1967075765132904,0.16091930866241455,0.058445483446121216,0,1,0,23
Abuse inquiry to review Janner case: The Goddard Inquiry into historical child sex abuse says it will conduct ... http://t.co/5nQtrLiI4C,0,N+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.42291224002838135,0.3974219560623169,0.14341139793395996,0.025471042841672897,0.010783297009766102,1,0,0,20
@_PwincessShuffy Will tell you later It's uppa smoking time ,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.37583431601524353,0.20935171842575073,0.1531306803226471,0.1342494785785675,0.12743377685546875,0,1,0,9
@jonahtuls15 Good eye on Swann. One of those CBs that can play inside at S. Has done it in games. Like him.,0,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.30365756154060364,0.23254570364952087,0.21695739030838013,0.18042388558387756,0.06641548126935959,0,1,0,22
@MagisterBeta  https://t.co/e0nyphbQLa,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.4030587077140808,0.3961493968963623,0.1395980715751648,0.05145528167486191,0.009738655760884285,1,1,0,2
When I was little I used to think coffee creamers were hella good ,0,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.5643184781074524,0.27068161964416504,0.0811905711889267,0.0465521439909935,0.03725718706846237,0,0,0,13
Aaron Hernandez is a hard motherfucker tho.. Dude didn't even look shook ,0,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.611155092716217,0.17517665028572083,0.1546713262796402,0.041770994663238525,0.01722596026957035,0,0,0,12
@Matthew__Lloyd But it's not. Most do not want to be part of Russia they want Autonomy.,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.5031894445419312,0.30641064047813416,0.11206051707267761,0.04206560552120209,0.03627382218837738,0,1,0,16
RT @zizz: are you from tennessee?because you’re the only http://t.co/2LKzS17moE,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.7034053802490234,0.1452895700931549,0.11772485077381134,0.019715556874871254,0.013864569365978241,1,1,1,10
@Thanhhien_ ,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.28696027398109436,0.2258201539516449,0.17269781231880188,0.16137166321277618,0.1531500667333603,0,1,0,1
is what it is mane,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.4180724322795868,0.2889760732650757,0.15840750932693481,0.07158127427101135,0.06296272575855255,0,0,0,5
Next person that bitches about JD gets this tweeted up their ass. #Rangers MT @MLBDailyRumors: #Phillies sign Sizemore to 1 yr $2M deal.,0,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.37425434589385986,0.35295581817626953,0.11391586065292358,0.08387637138366699,0.07499755918979645,0,1,0,23
Lost a Bruins fan follower. #Bummer #sorrynotsorry,0,N,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.488039493560791,0.25363147258758545,0.09704890102148056,0.09238582104444504,0.06889428198337555,0,0,0,7
Most adorable thing I have seen today. :))) http://t.co/tZMFNL5BKt,0,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.4512135982513428,0.3040151596069336,0.16284173727035522,0.04278060793876648,0.039148859679698944,1,0,0,9
@shadez kick! :P,0,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.5271714925765991,0.2845821976661682,0.12666918337345123,0.03438501060009003,0.027192149311304092,0,1,0,3
Ready for my first legal beer,0,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.6941753625869751,0.24101120233535767,0.02733444795012474,0.019075024873018265,0.01840396225452423,0,0,0,6
RT @Vhiyonce: Yelawolf is shit..Man United is shit...oh yeah and Mazda 6's are shit too #subtweet,0,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.3504064679145813,0.2934345006942749,0.13964524865150452,0.11377594619989395,0.10273787379264832,0,1,1,16
Yorkshire tomorrow :0) sadly no Mode this time,0,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.5647547841072083,0.18397779762744904,0.18206200003623962,0.06211881339550018,0.007086599245667458,0,0,0,8
@BassoonJokes im...citizen 69.. ahah,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.5877419710159302,0.14349135756492615,0.1198258250951767,0.09437798708677292,0.05456287041306496,0,1,0,4
Proms 1 month from today #excitedd,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.5097739100456238,0.26007530093193054,0.14648953080177307,0.06059418246150017,0.0230671688914299,0,0,0,6
@badwandaharland didn’t see where they went after us I guess aiming for Waioni st Bridge? otherwise it’s a dead-end,0,N+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.54795902967453,0.3221365809440613,0.061135947704315186,0.052231140434741974,0.016537345945835114,0,1,0,19
@carleyray_ okay just let me know,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.528912365436554,0.1946033090353012,0.09998764097690582,0.0934174433350563,0.08307919651269913,0,1,0,6
Costa starts. Does that mean Drogba will be having @Arsenal over the weekend?,0,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.36460214853286743,0.24746833741664886,0.21714241802692413,0.0997944325208664,0.07099267840385437,0,1,0,13
shumoshowbiz si si Ferdie Topacio,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.32431143522262573,0.25821319222450256,0.21972773969173431,0.11729174852371216,0.08045585453510284,0,0,0,5
Sambos I'm not sure if u're a shihtzu or a poodle.. The only thing I know about u is dat u'r a hairy dog &amp; u rly are an inspiration lol ,0,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.5155739784240723,0.19590914249420166,0.12108534574508667,0.08646420389413834,0.08096730709075928,0,0,0,31
Best gift. Paul McCartney in my news stream. Now in yours. Fantastic. http://t.co/nJucF1uHN7,0,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.361383318901062,0.32787010073661804,0.1900794357061386,0.06306593865156174,0.0576012022793293,1,0,0,13
@Draft2Dynasty: Mild case of Ebola.  #ExcusesTeixeiraCouldUse,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.29359930753707886,0.24037611484527588,0.2050715982913971,0.16529682278633118,0.0956561490893364,0,1,0,6
RT @GCSEProbIems: the struggle http://t.co/ZSJhOaOozj,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.5835930109024048,0.27906402945518494,0.10471466928720474,0.028551634401082993,0.004076643381267786,1,1,1,5
@JohnnyPatience thank you kindly.,0,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.33844321966171265,0.1991470754146576,0.18766270577907562,0.15021422505378723,0.12453273683786392,0,1,0,4
Miss ko na tropa ko :/,0,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.6757197380065918,0.2010423243045807,0.09452597051858902,0.021869651973247528,0.006842281669378281,0,0,0,6
@hippiesealion i'm his favorite customer. You're his GF. Big difference ✋,0,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.3991457223892212,0.23632410168647766,0.16785122454166412,0.11950353533029556,0.07717539370059967,0,1,0,11
Raise your hand if you're ready for a nap.. yea? Ok me too.,0,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.4220585227012634,0.32255274057388306,0.15005293488502502,0.06835652887821198,0.03697926923632622,0,0,0,13
@iAmLenaRo how was yur night,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.5054601430892944,0.16694390773773193,0.15296640992164612,0.10210278630256653,0.0725267082452774,0,1,0,5
RT @NiallOfficial: You guys enjoying the night changes video?   Was really fun to make. By the way  i do my own stunts haha ! http://t.co/…,0,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.6145475506782532,0.23247317969799042,0.10176779329776764,0.04025289788842201,0.010958590544760227,1,1,1,25
Hello to my fanboy @3u5forme,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.42865127325057983,0.3281174898147583,0.11019434034824371,0.08440064638853073,0.04863620176911354,0,1,0,5
RT @HxranHugsxx: I'm doing a spam of my favorite vine edits for votes! every RT counts!,0,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.8065862655639648,0.09085886180400848,0.07287950813770294,0.02437950298190117,0.005295736715197563,0,1,1,16
RT @JamieDMJ: Creating a password reminder just keeps getting more and more emotionally draining. http://t.co/zeldY6Y7zE,0,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.4558403193950653,0.34772464632987976,0.17231017351150513,0.02255409210920334,0.001570824533700943,1,1,1,15
RT @TedYorkMN: Dear anti-union conservatives people died for your right to be treated like a human at work. Stop bashing Labor Day and sho…,0,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.6797745227813721,0.2587418854236603,0.0372965931892395,0.019459381699562073,0.004727648571133614,0,1,1,24
@RegalPrincess do you know how much you mean to me laura? SO MUCH. I love you so much dear. I definitely know that feeling.,0,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.38613632321357727,0.3270825445652008,0.12696650624275208,0.10760107636451721,0.052213575690984726,0,1,0,24
don’t,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.22466158866882324,0.2038719654083252,0.2017855942249298,0.18986789882183075,0.1798129677772522,0,0,0,1
Nasayang lang unli ko. :/,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.4468497633934021,0.440645694732666,0.07538721710443497,0.027375290170311928,0.00974202435463667,0,0,0,5
@tangBR oha,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.24789424240589142,0.24391618371009827,0.19039279222488403,0.16160152852535248,0.1561952531337738,0,1,0,2
just realised the group chat is basically about sex and food,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.32979583740234375,0.20027276873588562,0.18325670063495636,0.16411961615085602,0.12255506962537766,0,0,0,11
RT @UniversalHorror: Watch and RT the exclusive new trailer for #PurgeAnarchy. #UnitedWePurge http://t.co/1FZeVZNrse http://t.co/VLC87HUxHd,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.5065112113952637,0.23593035340309143,0.1778205782175064,0.07484517991542816,0.004892751574516296,2,1,1,14
Goodmorning twitter world ,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.37690263986587524,0.2843434512615204,0.11901378631591797,0.11252491921186447,0.10721522569656372,0,0,0,3
RT @Javiiera_Biebs: Cuatro #BestFandomCA2015 Beliebers,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.4370081424713135,0.3244997560977936,0.10805478692054749,0.09473362565040588,0.035703666508197784,0,1,1,5
The Uptown Funk Pun Will Never End,0,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.5502384901046753,0.20809674263000488,0.12172107398509979,0.09649235010147095,0.023451315239071846,0,0,0,7
Working 13 hours straight is exhausting.,0,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.37912237644195557,0.28286415338516235,0.1969466656446457,0.09403795003890991,0.047028809785842896,0,0,0,6
@joshinken @stormberry @ekmisao /daft punk voice/ ONE MORE TIME!!!! Not another Aragorn!!!! Exactly. He's not conflicted he KNOWS who he is,0,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.2782859206199646,0.2574380040168762,0.2229754477739334,0.19104552268981934,0.05025510489940643,0,3,0,21
